classId,name,downloadCount,websiteUrl
6,NoFog,5071332,https://www.curseforge.com/minecraft/mc-mods/nofog
6,Despawning Spawners,5538232,https://www.curseforge.com/minecraft/mc-mods/despawning-spawners
6,Simply Arrows,5534669,https://www.curseforge.com/minecraft/mc-mods/simply-arrows
6,Structures' Compass,5369986,https://www.curseforge.com/minecraft/mc-mods/structures-compass
6,XyCraft,5255915,https://www.curseforge.com/minecraft/mc-mods/xycraft
6,Follow Me,5450113,https://www.curseforge.com/minecraft/mc-mods/follow-me
6,Fruitful Fun 🍊,5056103,https://www.curseforge.com/minecraft/mc-mods/fruit-trees
6,XP Storage - Trinkets,5171170,https://www.curseforge.com/minecraft/mc-mods/xp-storage-trinkets
6,Speedster Heroes,5225481,https://www.curseforge.com/minecraft/mc-mods/speedster-heroes
6,Treecapitator,5298901,https://www.curseforge.com/minecraft/mc-mods/treecapitator
6,Heroic Armory,5050404,https://www.curseforge.com/minecraft/mc-mods/heroic-armory
6,Sons Of Sins,5036117,https://www.curseforge.com/minecraft/mc-mods/sons-of-sins
6,XyCraft: World,5232737,https://www.curseforge.com/minecraft/mc-mods/xycraft-world
6,Featured Servers,5775894,https://www.curseforge.com/minecraft/mc-mods/featured-servers
6,Flopper,5026038,https://www.curseforge.com/minecraft/mc-mods/flopper
6,Plants,5019507,https://www.curseforge.com/minecraft/mc-mods/plants
6,Dung Pipe,5524495,https://www.curseforge.com/minecraft/mc-mods/dung-pipe
6,Eating Animation [Neo/Forge],5083453,https://www.curseforge.com/minecraft/mc-mods/eating-animation-forge
6,Effective,5468386,https://www.curseforge.com/minecraft/mc-mods/effective
6,Fat Cat,5469593,https://www.curseforge.com/minecraft/mc-mods/fat-cat
6,Desolation (Forge),5805987,https://www.curseforge.com/minecraft/mc-mods/desolation-forge
6,PrimalChests,5459380,https://www.curseforge.com/minecraft/mc-mods/primalchests
6,More Shears,5195723,https://www.curseforge.com/minecraft/mc-mods/more-shears
6,Just Enough Immersive Multiblocks,5108121,https://www.curseforge.com/minecraft/mc-mods/just-enough-immersive-multiblocks
6,DeathQuotes / Death Quotes,4969385,https://www.curseforge.com/minecraft/mc-mods/deathquotes-death-quotes
6,Hyperbox,5446164,https://www.curseforge.com/minecraft/mc-mods/hyperbox
6,Steve's Addons,5128539,https://www.curseforge.com/minecraft/mc-mods/steves-addons
6,M.R.U,4969032,https://www.curseforge.com/minecraft/mc-mods/mru
6,Spiders 2.0,4981252,https://www.curseforge.com/minecraft/mc-mods/spiders-2-0
6,Build Guide (Forge+Fabric),4992510,https://www.curseforge.com/minecraft/mc-mods/build-guide
6,Loot Games,5402485,https://www.curseforge.com/minecraft/mc-mods/loot-games
6,Time Core,5343483,https://www.curseforge.com/minecraft/mc-mods/time-core
6,Essentials,4960756,https://www.curseforge.com/minecraft/mc-mods/essentials
6,Dimensional Cake,5069264,https://www.curseforge.com/minecraft/mc-mods/dimensional-cake
6,Ropes Mod!,5042257,https://www.curseforge.com/minecraft/mc-mods/ropes-mod
6,Set Bonus,7392571,https://www.curseforge.com/minecraft/mc-mods/set-bonus
6,RPG-Hud [Forge],4943138,https://www.curseforge.com/minecraft/mc-mods/rpg-hud
6,Sledgehammer,5363829,https://www.curseforge.com/minecraft/mc-mods/sledgehammer
17,OneBlock Original (Trials 1.21!),5211650,https://www.curseforge.com/minecraft/worlds/oneblock
6,Seals,4895879,https://www.curseforge.com/minecraft/mc-mods/seals
6,Emotecraft (Fabric),4938320,https://www.curseforge.com/minecraft/mc-mods/emotecraft
6,Overflowing Bars [Forge & Fabric],13656906,https://www.curseforge.com/minecraft/mc-mods/overflowing-bars
6,Progression Tweaks,5361564,https://www.curseforge.com/minecraft/mc-mods/progression-tweaks
6,Deep Aether,4921258,https://www.curseforge.com/minecraft/mc-mods/deep-aether
6,Wild Crops,5352230,https://www.curseforge.com/minecraft/mc-mods/wild-crops
6,Road Runner,5348176,https://www.curseforge.com/minecraft/mc-mods/road-runner
6,Configurable Extra Mob Drops,4889141,https://www.curseforge.com/minecraft/mc-mods/configurable-extra-mob-drops
6,Omnis,4986460,https://www.curseforge.com/minecraft/mc-mods/omnis
6,MES - Moog's End Structures,5430807,https://www.curseforge.com/minecraft/mc-mods/moogs-end-structures
6,The Man From The Fog,4869123,https://www.curseforge.com/minecraft/mc-mods/the-man-from-the-fog
6,Crabber's Delight,5050259,https://www.curseforge.com/minecraft/mc-mods/crabbers-delight
6,Paladins & Priests (RPG Series),4968895,https://www.curseforge.com/minecraft/mc-mods/paladins-and-priests
6,[Let's Do] Meadow,4920146,https://www.curseforge.com/minecraft/mc-mods/lets-do-meadow
6,Informational Accessories,5281897,https://www.curseforge.com/minecraft/mc-mods/informational-accessories
6,Double Slabs,4830569,https://www.curseforge.com/minecraft/mc-mods/double-slabs
6,Traveller's Gear,4884039,https://www.curseforge.com/minecraft/mc-mods/travellers-gear
12,Default Dark Mode,4849847,https://www.curseforge.com/minecraft/texture-packs/default-dark-mode
6552,Pastel Shaders,7208766,https://www.curseforge.com/minecraft/shaders/pastel-shaders
6,Castle in the Sky,5933389,https://www.curseforge.com/minecraft/mc-mods/castle-in-the-sky-the-fairytale-of-laputa
6,More Babies (Forge & Fabric) ,4802829,https://www.curseforge.com/minecraft/mc-mods/more-babies
6,DashLoader,4836635,https://www.curseforge.com/minecraft/mc-mods/dashloader
6,Nether's Delight (Fabric),5261219,https://www.curseforge.com/minecraft/mc-mods/nethers-delight-fabric
6,Magical Crops: Decorative,4865937,https://www.curseforge.com/minecraft/mc-mods/magical-crops-decorative
6,Custom Mob Spawner,5294061,https://www.curseforge.com/minecraft/mc-mods/custom-mob-spawner
6,Mystical Oak Tree,4922360,https://www.curseforge.com/minecraft/mc-mods/mystical-oak-tree
6,Towers of the Wild: Reloaded,6445324,https://www.curseforge.com/minecraft/mc-mods/towers-of-the-wild-reloaded
6,Merchant Markers [Neo/Forge],4828959,https://www.curseforge.com/minecraft/mc-mods/merchant-markers
6,Redstone Pen,4813929,https://www.curseforge.com/minecraft/mc-mods/redstone-pen
6,Terra Incognita: The Unknown Land,4788646,https://www.curseforge.com/minecraft/mc-mods/terraincognita
6,VanillaFoodPantry Mod [FORGE],4851023,https://www.curseforge.com/minecraft/mc-mods/vanillafoodpantry-mod
6,Refined Relocation 2,4769670,https://www.curseforge.com/minecraft/mc-mods/refined-relocation-2
6,Bailey's Dailies,4898764,https://www.curseforge.com/minecraft/mc-mods/baileys-dailies
6,Charset Lib,5052981,https://www.curseforge.com/minecraft/mc-mods/charset-lib
6,BlockDispenser,4958059,https://www.curseforge.com/minecraft/mc-mods/blockdispenser
6,Jujutsu Craft (Sorcery Fight),4740092,https://www.curseforge.com/minecraft/mc-mods/sorceryfight
6,Gravity Gun,5195426,https://www.curseforge.com/minecraft/mc-mods/gravity-gun
6,Fastload,13504570,https://www.curseforge.com/minecraft/mc-mods/fastload
6,RenderLib,5010736,https://www.curseforge.com/minecraft/mc-mods/renderlib
6,Immersive Cooking,5005648,https://www.curseforge.com/minecraft/mc-mods/immersive-cooking
6,Awesome Dungeon Nether edition - Forge,7607714,https://www.curseforge.com/minecraft/mc-mods/awesome-dungeon-nether-forge
6,Adventure Backpack,4763587,https://www.curseforge.com/minecraft/mc-mods/adventure-backpack
6,Mushroom Quest,4721706,https://www.curseforge.com/minecraft/mc-mods/mushroom-quest
6,XyCraft: Override,4908732,https://www.curseforge.com/minecraft/mc-mods/xycraft-override
6,Fabric Seasons: Extras,5257794,https://www.curseforge.com/minecraft/mc-mods/fabric-seasons-extras
6,Capes [Fabric/Forge],4834973,https://www.curseforge.com/minecraft/mc-mods/capes
6,Better-Shields,4761031,https://www.curseforge.com/minecraft/mc-mods/better-shields
6,Snow Under Trees (Fabric)​,4704050,https://www.curseforge.com/minecraft/mc-mods/snow-under-trees-remastered
6,Cultural Delights [Fabric],4957382,https://www.curseforge.com/minecraft/mc-mods/cultural-delights-fabric
6,Scanner,4758663,https://www.curseforge.com/minecraft/mc-mods/scanner
6,Advanced XRay (Neoforge Edition),4700687,https://www.curseforge.com/minecraft/mc-mods/advanced-xray
6,PAUCAL,6880608,https://www.curseforge.com/minecraft/mc-mods/paucal
6,Joy of Painting,4720005,https://www.curseforge.com/minecraft/mc-mods/joy-of-painting
6,Villager Comfort,4902644,https://www.curseforge.com/minecraft/mc-mods/villager-comfort
6,Audio Death,4719043,https://www.curseforge.com/minecraft/mc-mods/audio-death
6,Spellblades and Such (Spell Engine),4938234,https://www.curseforge.com/minecraft/mc-mods/spellblade-next
6,Goblin Traders [Fabric],4731030,https://www.curseforge.com/minecraft/mc-mods/goblintraders-fabric
6,Botania (Fabric/Quilt),4781306,https://www.curseforge.com/minecraft/mc-mods/botania-fabric
12,Clarity,4670983,https://www.curseforge.com/minecraft/texture-packs/clarity
6,Capybara [Fabric],4688950,https://www.curseforge.com/minecraft/mc-mods/capybara-fabric
12,Repurposed Structures - VillagerPlus Compat Datapack,7865607,https://www.curseforge.com/minecraft/texture-packs/repurposed-structures-villagerplus-compat-datapack
6,Trade Cycling,4724865,https://www.curseforge.com/minecraft/mc-mods/trade-cycling
6,BucketLib,4818919,https://www.curseforge.com/minecraft/mc-mods/bucketlib
6,Creatures From The Snow [Fabric],4640600,https://www.curseforge.com/minecraft/mc-mods/creatures-from-the-snow-fabric
6,Equipment Tooltips,5218011,https://www.curseforge.com/minecraft/mc-mods/equipment-tooltips
6,Stack Refill,4710275,https://www.curseforge.com/minecraft/mc-mods/stack-refill
6,Enhanced Celestials(Fabric) - Blood Moons & Harvest Moons,4737929,https://www.curseforge.com/minecraft/mc-mods/enhanced-celestials-fabric
6,Incubation,5264965,https://www.curseforge.com/minecraft/mc-mods/incubation
6,Reforgium,5183903,https://www.curseforge.com/minecraft/mc-mods/reforgium
6,Kibe Utilities,5649931,https://www.curseforge.com/minecraft/mc-mods/kibe
6,Leap,4830313,https://www.curseforge.com/minecraft/mc-mods/leap
6,ObsidiPlates,4738443,https://www.curseforge.com/minecraft/mc-mods/obsidiplates
6,Bow Infinity Fix (Forge/Fabric),4634138,https://www.curseforge.com/minecraft/mc-mods/bow-infinity-fix
6,Just Enough Mekanism Multiblocks,4682711,https://www.curseforge.com/minecraft/mc-mods/just-enough-mekanism-multiblocks
6,The Irregular Chef! (A Farmer's Delight Add-on),5534461,https://www.curseforge.com/minecraft/mc-mods/the-irregular-chef
6,Inventory Generators,4627640,https://www.curseforge.com/minecraft/mc-mods/inventory-generators
6,Building Wands,4759796,https://www.curseforge.com/minecraft/mc-mods/building-wands
6,Art of Forging: A Tetra Addon,4601736,https://www.curseforge.com/minecraft/mc-mods/art-of-forging-a-tetra-addon
6,Utilitarian,4974730,https://www.curseforge.com/minecraft/mc-mods/utilitarian
6,Thermoo,4707170,https://www.curseforge.com/minecraft/mc-mods/thermoo
6,Spice of Life: Apple Pie Edition,4802644,https://www.curseforge.com/minecraft/mc-mods/spice-of-life-apple-pie-edition
6,Enhanced AI,4553109,https://www.curseforge.com/minecraft/mc-mods/enhanced-ai
6,Better Golems,5589516,https://www.curseforge.com/minecraft/mc-mods/bettergolem
6,The Aurorian,4561500,https://www.curseforge.com/minecraft/mc-mods/the-aurorian
6,Dynamic Trees - Defiled Lands,7494303,https://www.curseforge.com/minecraft/mc-mods/dynamic-trees-defiled-lands
6,Caliper,4612626,https://www.curseforge.com/minecraft/mc-mods/caliper
6,Better Animal Models,4526849,https://www.curseforge.com/minecraft/mc-mods/better-animal-models
4471,MC  Eternal,4525202,https://www.curseforge.com/minecraft/modpacks/minecraft-eternal
6,Subterranean Switcheroo,4510279,https://www.curseforge.com/minecraft/mc-mods/subterranean-switcheroo
6,Formations Overworld,4667764,https://www.curseforge.com/minecraft/mc-mods/formations-overworld
6,FlatSigns,4638492,https://www.curseforge.com/minecraft/mc-mods/flatsigns
6,Conjuring,4524827,https://www.curseforge.com/minecraft/mc-mods/conjuring
6,I Know What I'm Doing (IKWID),5513237,https://www.curseforge.com/minecraft/mc-mods/i-know-what-im-doing
6,Abundance,5626853,https://www.curseforge.com/minecraft/mc-mods/abundance
6,Chat Emotes (formerly EiraMoticons),4534981,https://www.curseforge.com/minecraft/mc-mods/eiramoticons
6,SevTweaks,4956047,https://www.curseforge.com/minecraft/mc-mods/sevtweaks
6,Mob Despawn Timers,5033054,https://www.curseforge.com/minecraft/mc-mods/mob-despawn-timers
6,Ars Magica 2,4516619,https://www.curseforge.com/minecraft/mc-mods/ars-magica-2
6,Glodium,4867849,https://www.curseforge.com/minecraft/mc-mods/glodium
6,Good Ol' Currency,4492285,https://www.curseforge.com/minecraft/mc-mods/good-ol-currency
6,Mystical Adaptations,4815600,https://www.curseforge.com/minecraft/mc-mods/mystical-adaptations
6,Enchanting Infuser [Forge & Fabric],4769970,https://www.curseforge.com/minecraft/mc-mods/enchanting-infuser-forge
6,Habitat,4586359,https://www.curseforge.com/minecraft/mc-mods/habitat
6,Towers of the Wild Modded,5340472,https://www.curseforge.com/minecraft/mc-mods/towers-of-the-wild-modded
6,Extended Caves,4629503,https://www.curseforge.com/minecraft/mc-mods/extended-caves
6,Tree Chopper,4473370,https://www.curseforge.com/minecraft/mc-mods/tree-chopper
6,Flower Patch,4587479,https://www.curseforge.com/minecraft/mc-mods/flower-patch
6,Name Pain,4484614,https://www.curseforge.com/minecraft/mc-mods/name-pain
6,Adaptive Performance Tweaks: Items,4497074,https://www.curseforge.com/minecraft/mc-mods/adaptive-performance-tweaks-items
6,LibZ,5312861,https://www.curseforge.com/minecraft/mc-mods/libz
12,"""Better End Cities""",4589408,https://www.curseforge.com/minecraft/texture-packs/vanilla-better-end-city
6,Enhanced Block Entities,4640735,https://www.curseforge.com/minecraft/mc-mods/enhanced-block-entities
6,Artifacts (Fabric),5229465,https://www.curseforge.com/minecraft/mc-mods/artifacts-fabric
6,Default World Type [Forge],4864022,https://www.curseforge.com/minecraft/mc-mods/defaultworldtype
6,Timeless and Classics Guns,4491336,https://www.curseforge.com/minecraft/mc-mods/timeless-and-classic-guns-tac
6,Eye of Dragons,4514358,https://www.curseforge.com/minecraft/mc-mods/eye-of-dragons
6,Illage and Spillage,4452663,https://www.curseforge.com/minecraft/mc-mods/illage-and-spillage
6,Farmer's Delight Integration,4478531,https://www.curseforge.com/minecraft/mc-mods/farmers-delight-integration
6,KJLib,4621815,https://www.curseforge.com/minecraft/mc-mods/kjlib
6,Bedrock B Gone,4863827,https://www.curseforge.com/minecraft/mc-mods/bedrock-b-gone
6,Whoosh,4945480,https://www.curseforge.com/minecraft/mc-mods/whoosh
6,Centrifuge Tiers,4439831,https://www.curseforge.com/minecraft/mc-mods/centrifuge-tiers
6,Ex Astris,4462910,https://www.curseforge.com/minecraft/mc-mods/ex-astris
6,Hexal,4444801,https://www.curseforge.com/minecraft/mc-mods/hexal
6,Villages & Pillages,4706627,https://www.curseforge.com/minecraft/mc-mods/villages-and-pillages
6,Gadgets Against Grind,5197472,https://www.curseforge.com/minecraft/mc-mods/gag
6,Dynamic Asset Generator,4417514,https://www.curseforge.com/minecraft/mc-mods/dynamic-asset-generator
6,GregTechCEu Modern,4421204,https://www.curseforge.com/minecraft/mc-mods/gregtechceu-modern
6,Petrock - Forge,4732520,https://www.curseforge.com/minecraft/mc-mods/petrock-mod
6,LaunchGUI,4489166,https://www.curseforge.com/minecraft/mc-mods/launchgui
6,CobbleGenRandomizer,4675663,https://www.curseforge.com/minecraft/mc-mods/cobblegenrandomizer
6,Unlimited Chisel Works,4602570,https://www.curseforge.com/minecraft/mc-mods/unlimited-chisel-works
6,Modular Forcefield System,4472730,https://www.curseforge.com/minecraft/mc-mods/modular-forcefield-system
6,MoreCulling,4389246,https://www.curseforge.com/minecraft/mc-mods/moreculling
6,It Takes a Pillage (Fabric),4465678,https://www.curseforge.com/minecraft/mc-mods/it-takes-a-pillage-fabric
6,Curious Armor Stands,4395208,https://www.curseforge.com/minecraft/mc-mods/curious-armor-stands
6,Unique Enchantments Base,4556979,https://www.curseforge.com/minecraft/mc-mods/unique-enchantments-base
6,Pretty Beaches,4372546,https://www.curseforge.com/minecraft/mc-mods/pretty-beaches
4471,Vault Hunters 3rd Edition,4397796,https://www.curseforge.com/minecraft/modpacks/vault-hunters-1-18-2
6,ItsBecauseUHasNoGoodSpawn,4555927,https://www.curseforge.com/minecraft/mc-mods/itsbecauseuhasnogoodspawn
6,Vivecraft,4494100,https://www.curseforge.com/minecraft/mc-mods/vivecraft
6,"What Did You Vote For? 2021 mob vote: Glare, Allay and Copper Golem!",4628383,https://www.curseforge.com/minecraft/mc-mods/what-are-you-voting-for
6,ArmorStatusHUD,4518767,https://www.curseforge.com/minecraft/mc-mods/armorstatushud
6,Dreadsteel,4375132,https://www.curseforge.com/minecraft/mc-mods/dreadsteel
6,Eyes in the Darkness,4565201,https://www.curseforge.com/minecraft/mc-mods/eyes-in-the-darkness
6,AzureLib Armor,4540353,https://www.curseforge.com/minecraft/mc-mods/azurelib-armor
6,Just Enough Archaeology,4659175,https://www.curseforge.com/minecraft/mc-mods/just-enough-archaeology
6,Thut's Elevators,4497730,https://www.curseforge.com/minecraft/mc-mods/thuts-elevators
6,Differentiate,4808826,https://www.curseforge.com/minecraft/mc-mods/differentiate
6,HydroGel,4519931,https://www.curseforge.com/minecraft/mc-mods/hydrogel
6,Obscuria's Essentials (Legacy),5484527,https://www.curseforge.com/minecraft/mc-mods/ob-core
6,Mindful Darkness [Forge & Fabric],10549381,https://www.curseforge.com/minecraft/mc-mods/mindful-darkness
6,Embersified,4722413,https://www.curseforge.com/minecraft/mc-mods/embersified
6,Luna,9679053,https://www.curseforge.com/minecraft/mc-mods/luna
6,Towers Of The Wild,4282490,https://www.curseforge.com/minecraft/mc-mods/towers-of-the-wild
6,🔨 Frame API,5590176,https://www.curseforge.com/minecraft/mc-mods/frame-api
6,Nature Expansion,4311199,https://www.curseforge.com/minecraft/mc-mods/nature-expansion
6,Neon Craft Mod,4590863,https://www.curseforge.com/minecraft/mc-mods/neon-craft-mod
6,RpgDifficulty,4471834,https://www.curseforge.com/minecraft/mc-mods/rpgdifficulty
6,Item Borders [Fabric],4517393,https://www.curseforge.com/minecraft/mc-mods/item-borders-fabric
6,Nullscape,4339057,https://www.curseforge.com/minecraft/mc-mods/nullscape
6,DEUF Refabricated,5480687,https://www.curseforge.com/minecraft/mc-mods/deuf-refabricated
6,ItemZoom,4528401,https://www.curseforge.com/minecraft/mc-mods/itemzoom
6,Industrial Revolution,5518362,https://www.curseforge.com/minecraft/mc-mods/industrial-revolution
6,Alex's Caves,4367214,https://www.curseforge.com/minecraft/mc-mods/alexs-caves
6,Skewers,4578514,https://www.curseforge.com/minecraft/mc-mods/skewers
4471,StoneBlock,4363974,https://www.curseforge.com/minecraft/modpacks/stoneblock
6,StepUp,4421711,https://www.curseforge.com/minecraft/mc-mods/stepup
6,Stargate Journey,4304122,https://www.curseforge.com/minecraft/mc-mods/sgjourney
6,Immersive Technology,4282424,https://www.curseforge.com/minecraft/mc-mods/mct-immersive-technology
6,Draconic Additions,4308863,https://www.curseforge.com/minecraft/mc-mods/draconicadditions
6,Create Chunkloading,4740779,https://www.curseforge.com/minecraft/mc-mods/create-chunkloading
6,Mo Glass,4202987,https://www.curseforge.com/minecraft/mc-mods/mo-glass
6,Snow Pig [Forge],4278238,https://www.curseforge.com/minecraft/mc-mods/snow-pig
6,Too Many Efficiency Losses,4335904,https://www.curseforge.com/minecraft/mc-mods/too-many-efficiency-losses
6,Karat Garden,4291034,https://www.curseforge.com/minecraft/mc-mods/karat-garden
6,BetterNether Reforged,4260593,https://www.curseforge.com/minecraft/mc-mods/betternether-reforged
6,Incantationem,4200480,https://www.curseforge.com/minecraft/mc-mods/incantationem
6,Simple Sponge,4268392,https://www.curseforge.com/minecraft/mc-mods/simple-sponge
6,Ghost's Explosives,4417385,https://www.curseforge.com/minecraft/mc-mods/ghosts-explosives
6,Void Cup,4404575,https://www.curseforge.com/minecraft/mc-mods/void-cup
6,Endorium (Forge),4291870,https://www.curseforge.com/minecraft/mc-mods/end-reborn
6,Universal Graves,4228907,https://www.curseforge.com/minecraft/mc-mods/universal-graves
6,Custom Villager Trades (Forge),4380028,https://www.curseforge.com/minecraft/mc-mods/custom-villager-trades-forge
6,Dungeons Libraries,4597871,https://www.curseforge.com/minecraft/mc-mods/dungeons-libraries
6,Spartan HUD: Baubles,6825166,https://www.curseforge.com/minecraft/mc-mods/spartan-hud-baubles
6,Villager Hats Mod,4158694,https://www.curseforge.com/minecraft/mc-mods/villager-hats-mod
6,Sulfuric,4437137,https://www.curseforge.com/minecraft/mc-mods/phosphor-reforged
6,The Hordes,4198429,https://www.curseforge.com/minecraft/mc-mods/the-hordes
6,ASP + GS Patcher,4238898,https://www.curseforge.com/minecraft/mc-mods/asp-gs-patcher
6,Ender IO Addons,4202970,https://www.curseforge.com/minecraft/mc-mods/ender-io-addons
6,Pandoras Creatures,4236049,https://www.curseforge.com/minecraft/mc-mods/pandoras-creatures
6,Regrowth,4176702,https://www.curseforge.com/minecraft/mc-mods/regrowth
6,Sinytra Connector,4230399,https://www.curseforge.com/minecraft/mc-mods/sinytra-connector
6,Stupid Things,4264756,https://www.curseforge.com/minecraft/mc-mods/stupid-things
6,Forge Relocation,4351628,https://www.curseforge.com/minecraft/mc-mods/forge-relocation
6,Ex Nihilo: Sequentia - AE2 Addon,4910686,https://www.curseforge.com/minecraft/mc-mods/ex-nihilo-sequentia-ae2-addon
6,Railcraft Reborn,4189366,https://www.curseforge.com/minecraft/mc-mods/railcraft-reborn
6,Step,4280338,https://www.curseforge.com/minecraft/mc-mods/step
6,SlashBlade,4141760,https://www.curseforge.com/minecraft/mc-mods/slashblade
6,Respawnable Pets,4142894,https://www.curseforge.com/minecraft/mc-mods/respawnable-pets
6,Creative Apiary,4133452,https://www.curseforge.com/minecraft/mc-mods/creative-apiary
6,Simple Hats,4125202,https://www.curseforge.com/minecraft/mc-mods/simplehats
6,Beyond Earth [Forge],4128023,https://www.curseforge.com/minecraft/mc-mods/beyond-earth
6,Cloud  Storage,4235208,https://www.curseforge.com/minecraft/mc-mods/alexs-cloud-storage
6,Forge Relocation - FMP Plugin,4309777,https://www.curseforge.com/minecraft/mc-mods/forge-relocation-fmp-plugin
6,ForceCraft,4126678,https://www.curseforge.com/minecraft/mc-mods/forcecraft
6,Roughly Enough Trades,4584271,https://www.curseforge.com/minecraft/mc-mods/roughly-enough-trades
6,The Farlanders,4357833,https://www.curseforge.com/minecraft/mc-mods/farlanders
4471,Medieval MC [FABRIC] - MMC1,4078757,https://www.curseforge.com/minecraft/modpacks/medieval-mc-fabric-mmc1
6,All The Trims,4232629,https://www.curseforge.com/minecraft/mc-mods/all-the-trims
6,Cuisine Delight,4461736,https://www.curseforge.com/minecraft/mc-mods/cuisine-delight
6,Just Enough Pattern Banners,4295880,https://www.curseforge.com/minecraft/mc-mods/just-enough-pattern-banners
6,Berry Good,4408122,https://www.curseforge.com/minecraft/mc-mods/berry-good
6,FTB Guides (Forge) (Legacy),4255231,https://www.curseforge.com/minecraft/mc-mods/ftb-guides-legacy-forge
6,MobTotems,4137183,https://www.curseforge.com/minecraft/mc-mods/mobtotems
6,Magnesium,4061074,https://www.curseforge.com/minecraft/mc-mods/sodium-reforged
5,Marriage Master,4068153,https://www.curseforge.com/minecraft/bukkit-plugins/marriage-master
6,Simply Houses,4637296,https://www.curseforge.com/minecraft/mc-mods/simply-houses
6,Good Night's Sleep,4121690,https://www.curseforge.com/minecraft/mc-mods/good-nights-sleep
6,Passthrough Signs,4062570,https://www.curseforge.com/minecraft/mc-mods/passthrough-signs
6,Modular Diversity,4342422,https://www.curseforge.com/minecraft/mc-mods/modular-diversity
6,Auto Config Updated API,4851544,https://www.curseforge.com/minecraft/mc-mods/auto-config-updated-api
6,Extra Thicc Packets,4563951,https://www.curseforge.com/minecraft/mc-mods/extra-thicc-packets
6,Lionfish API,4534830,https://www.curseforge.com/minecraft/mc-mods/lionfish-api
6,Ex Nihilo: Sequentia - Mekanism Addon,4874806,https://www.curseforge.com/minecraft/mc-mods/ex-nihilo-sequentia-mekanism-addon
6,Responsive Shields,4115647,https://www.curseforge.com/minecraft/mc-mods/responsive-shields
6,Advancements Enlarger,4177534,https://www.curseforge.com/minecraft/mc-mods/advancements-enlarger
6,Crafting Tweaks (Fabric Edition),4028937,https://www.curseforge.com/minecraft/mc-mods/crafting-tweaks-fabric
6,Create : Misc & Things,4151034,https://www.curseforge.com/minecraft/mc-mods/create-misc-and-things
6,Avaritiaddons,4220178,https://www.curseforge.com/minecraft/mc-mods/avaritiaddons
6,EasierVillagerTrading,4077335,https://www.curseforge.com/minecraft/mc-mods/easiervillagertrading
6,Better Ping Display [Fabric],4027080,https://www.curseforge.com/minecraft/mc-mods/better-ping-display-fabric
6,Terraqueous,4044667,https://www.curseforge.com/minecraft/mc-mods/terraqueous
6,Portable Stonecutter,4054451,https://www.curseforge.com/minecraft/mc-mods/portable-stonecutter
6,Unique Enchantments - Utils,4181246,https://www.curseforge.com/minecraft/mc-mods/unique-enchantments-utils
6,McHorse's McLib,4112793,https://www.curseforge.com/minecraft/mc-mods/mchorses-mclib
6,InmisAddon,4862570,https://www.curseforge.com/minecraft/mc-mods/inmisaddon
6,Jump Over Fences,4531477,https://www.curseforge.com/minecraft/mc-mods/jump-over-fences-forge
6,Dynamic Trim,4189835,https://www.curseforge.com/minecraft/mc-mods/dynamic-trim
6,Framland,4213914,https://www.curseforge.com/minecraft/mc-mods/framland
6,JEI Villagers,4477574,https://www.curseforge.com/minecraft/mc-mods/jei-villagers
6,Refined Avaritia,4321287,https://www.curseforge.com/minecraft/mc-mods/refined-avaritia
6,Cracker's Wither Storm Mod,4104788,https://www.curseforge.com/minecraft/mc-mods/crackers-wither-storm-mod
6,"Forgotten Recipes - Sculk Sensor, Crying Obsidian, Leather and Powder Snow Recipe",3999354,https://www.curseforge.com/minecraft/mc-mods/forgottenrecipes
6,Tiny Mob Farm,4671164,https://www.curseforge.com/minecraft/mc-mods/tiny-mob-farm
6,Archimedes' Ships,4053357,https://www.curseforge.com/minecraft/mc-mods/archimedes-ships
6,Sawmill,3993775,https://www.curseforge.com/minecraft/mc-mods/sawmill
6,Do a Barrel Roll,4125643,https://www.curseforge.com/minecraft/mc-mods/do-a-barrel-roll
6,Piglin Proliferation,4015588,https://www.curseforge.com/minecraft/mc-mods/piglin-proliferation
6,InfiniBows (Infinity Bow Fix),4055918,https://www.curseforge.com/minecraft/mc-mods/infinibows
6,Forgified Fabric API,4205000,https://www.curseforge.com/minecraft/mc-mods/forgified-fabric-api
6,Allurement,4341283,https://www.curseforge.com/minecraft/mc-mods/allurement
6,Not Enough Crashes (Fabric),3981381,https://www.curseforge.com/minecraft/mc-mods/not-enough-crashes
4471,Mustard Virus by Forge Labs,3975219,https://www.curseforge.com/minecraft/modpacks/zombie-apocalypse-slow-zombies-by-forge-labs
6,Cartographer,4152407,https://www.curseforge.com/minecraft/mc-mods/cartographer
6,BetterBedrockGen,4254909,https://www.curseforge.com/minecraft/mc-mods/betterbedrockgen
6,D3Core,4007702,https://www.curseforge.com/minecraft/mc-mods/d3core
6,XP Obelisk,4015441,https://www.curseforge.com/minecraft/mc-mods/xp-obelisk
6,Wooden Hopper,4173417,https://www.curseforge.com/minecraft/mc-mods/wooden-hopper
6,Unique Enchantments - Battle,4109457,https://www.curseforge.com/minecraft/mc-mods/unique-enchantments-battle
6,Critters and Companions,3976505,https://www.curseforge.com/minecraft/mc-mods/critters-and-companions
6,Jewelry (RPG Series),4097719,https://www.curseforge.com/minecraft/mc-mods/jewelry
6,Springboards,4003207,https://www.curseforge.com/minecraft/mc-mods/springboards
